t	x	y	v
0.0	0.006261446886446809	0.48241185897435634
0.03333333333333394	-0.001614392026169642	0.48653871601065524	0.01843511628045648
0.06666666666666697	0.005351339395746613	0.48323779142312084	0.17334557844816798
0.10000000000000045	0.008645260989010972	0.4812199519230742	0.18683774986685645
0.1333333333333335	0.01579670329670324	0.4764523237179461	0.2559826782647055
0.16666666666666696	0.024140052655677535	0.47406850961538194	0.29594358436183216
0.20000000000000046	0.033675309065933856	0.4681089743589718	0.42003647452136866
0.23333333333333348	0.050349370060756016	0.46420910503806934	0.4859068858124437
0.26666666666666744	0.06324930435649856	0.45489017759837824	0.6153300017104638
0.30000000000000043	0.0875422743520462	0.4469032573635263	0.7766035096211388
0.3333333333333335	0.1110480087144361	0.43499580317980735	0.7859569342757796
0.366666666666667	0.13572461600053543	0.4263139136233466	0.8673344056080303
0.40000000000000047	0.1660630411971895	0.41719794233970764	0.9788797339036265
0.43333333333333396	0.19815848214285592	0.40732171474358747	1.029871950893923
0.46666666666666695	0.232659288517427	0.40049828168022183	1.0855955286724595
0.5	0.2690553247043903	0.39277888333583155	1.1142413623463345
0.533333333333334	0.3061461704816706	0.3896536406324389	1.1344078114655036
0.566666666666667	0.3443020392060965	0.3852023778466589	1.126153410405415
0.6000000000000004	0.38121801409112943	0.3887828284698771	1.103755063536511
0.6333333333333335	0.4174693795787521	0.39301883012820293	1.0761515470462317
0.666666666666667	0.4512974246660466	0.40414501874213526	0.9831658343494226
0.7000000000000004	0.48057384751266885	0.4107358572624342	0.9168030037332366
0.7333333333333335	0.5099105006799416	0.4214709010761699	0.8603957019978605
0.7666666666666674	0.533649391574236	0.4324872561032086	0.7448722780488961
0.8000000000000005	0.55621935964857	0.43939913657664165	0.6542828478625902
0.8333333333333335	0.5759379685516561	0.4431774806893035	0.6350978222648419
0.8666666666666669	0.5974473443223407	0.44903846153845905	0.5240067279243499
0.9000000000000005	0.6105583218864432	0.44784655448717703	0.4922769806085303
0.9333333333333339	0.6302115412004852	0.45092501194282475	0.5713551084919338
0.966666666666667	0.6485613507103454	0.4504241201319963	0.4940883022735714
1.0	0.6631476978587254	0.4504757806243175	0.4893924870356122
1.0333333333333339	0.6811796597268962	0.44970815095332006	0.5472589374739534
1.0666666666666669	0.6986948304723417	0.442261253841743	0.6072554926004847
1.1000000000000005	0.7204966936380874	0.44005927691668056	0.7038450475421293
1.133333333333334	0.7444566072936039	0.4318868618786632	0.7227608796207343
1.166666666666667	0.766344342702026	0.4252371116745147	0.7859444548352998
1.2000000000000004	0.7953039148351602	0.41924078525640796	0.8339757479058888
1.2333333333333334	0.8207429110477027	0.4137490319525984	0.8054379567502628
1.2683333333333335	0.850279411321464	0.41661306923033015	0.8378014573525072
1.301666666666667	0.8779758059080203	0.4151388095839994	0.849011150659827
1.3350000000000004	0.9065632856660708	0.4225938417244113	0.7578102159931379
1.3683333333333338	0.9277799375732136	0.4236174701191159	0.6854180205979622
1.401666666666667	0.952160070423733	0.42558110164108875	0.7328272011318003
1.435	0.9764737866300308	0.42758413461538225	0.7402564587713721
1.468333333333334	1.0015038347069538	0.4263922275641002	0.7175069120107521
1.501666666666667	1.0239924004963008	0.4221020549473147	0.7141624881492269
1.5350000000000004	1.0479576784914997	0.4159599807732398	0.7753273874527631
1.568333333333334	1.0743342874118325	0.4103805073370005	0.859623384227411
1.601666666666667	1.103074669708394	0.40026443993021865	0.9406490550473942
1.6350000000000005	1.133653140415328	0.3900381899348484	1.0096590892346684
1.6683333333333334	1.165987007783876	0.37633213141025434	1.0952540613440307
1.7016666666666673	1.2018102370331758	0.36384499747477783	1.143807358757628
1.7350000000000005	1.2382940489528358	0.3521177253803308	1.1867467144845887
1.7683333333333335	1.278834030489921	0.3457688383836438	1.2713743978352345
1.8016666666666674	1.3221110486332694	0.3395209468681346	1.2830582793810128
1.8350000000000004	1.3635234450070617	0.33375556077452995
