t	x	y	v
0.0	-0.0022647480215968185	0.4744367063479693
0.03333333333333303	0.009870644293372588	0.47380579702293557	0.016650656290511778
0.06666666666666651	-0.0011943320161228455	0.47473065652765134	0.13109530661025792
0.09999999999999977	0.0013240949118021872	0.475632987325769	0.08060338619664117
0.13333333333333325	0.0025203758896018558	0.4708478634145702	0.2160769580547738
0.16666666666666674	0.012090623711999315	0.4660627395033715	0.3746862023702375
0.19999999999999976	0.02644599544559545	0.4636701775477722	0.4843390174391644
0.23333333333333325	0.04353647394172988	0.4587309375229458	0.483789918787656
0.2666666666666665	0.056540701528356885	0.452070917930823	0.6254587590900283
0.3	0.08066964482304051	0.4397628504185719	0.7803743109421782
0.33333333333333326	0.10482096904001759	0.4326902158217616	0.7830273386913733
0.36666666666666653	0.1301384906015054	0.42309360994516665	0.8816583525992362
0.3999999999999998	0.1601582540216705	0.41287741960300506	0.9889020218476839
0.43333333333333324	0.1915327703819515	0.3990710047465894	1.024591660008094
0.46666666666666673	0.22631057464413262	0.3958599218214963	1.0633779808192771
0.5	0.26147784043022104	0.387523548138047	1.1122932821920368
0.5333333333333332	0.29964188557852534	0.38485223080227615	1.1463130215660056
0.5666666666666668	0.337511832811194	0.37984363378693886	1.1458371777992034
0.6000000000000002	0.3759955866392487	0.3825254655216108	1.1241037135409593
0.6333333333333333	0.4120449259172855	0.3876448348355751	1.1021319356098631
0.6666666666666663	0.4479907004987215	0.3972001768112141	1.0382769595633476
0.7000000000000002	0.4779518514043489	0.40879839073835644	0.9180009211695643
0.7333333333333333	0.5065292325549359	0.4150520053296328	0.8199188144597365
0.7666666666666667	0.5291494954821535	0.4279466011570423	0.7551308510396689
0.7999999999999998	0.5528004734533324	0.4348836704672592	0.6887141387378258
0.8333333333333333	0.5738080038838967	0.4386114199650988	0.5922969196751804
0.8666666666666667	0.591090616967045	0.44452968190297726	0.500450634720575
0.8999999999999998	0.6066422696784409	0.44452968190297726	0.5699240001060052
0.9333333333333337	0.629081551838185	0.4450808870900642	0.6209912054353376
0.9666666666666668	0.6479895631867124	0.44660640381206484	0.5391998309535406
0.9999999999999998	0.6648818888037372	0.4418408396557548	0.5248855700257234
1.0333333333333332	0.6826777648532137	0.4420026317940321	0.5731247262028185
1.0666666666666667	0.70237014100852	0.4344580022677641	0.6304478696980735
1.1000000000000003	0.7233828808668953	0.431533510908259	0.7004642525783681
1.1333333333333333	0.7476552882205335	0.4230596313145518	0.7522208389189342
1.1666666666666663	0.7717290446147967	0.4182115003913842	0.7945703457448593
1.2000000000000002	0.7992435071041896	0.4110338145245862	0.8830236850068306
1.2333333333333332	0.8295341230775822	0.40707402977028384	0.8986949534153088
1.2666666666666668	0.8591430893120345	0.4097660415999388	0.846243933532622
1.2999999999999998	0.8858336090623059	0.4107020488553401	0.8340886187857814
1.3333333333333333	0.9140674867637181	0.41844518672325537	0.7755316235501087
1.3666666666666667	0.9370554876390248	0.4177324934492911	0.7280731224357374
1.3999999999999997	0.9625229979942557	0.42127733837915193	0.7325489243029778
1.4333333333333338	0.9858633396409399	0.419407781369184	0.7231069352081402
1.4666666666666668	1.0106496758803019	0.4184934268480007	0.7679852239956139
1.4999999999999998	1.0368682777704823	0.4149540844199938	0.8099776335385812
1.5333333333333332	1.0633120415971127	0.406555495670029	0.8515941274526962
1.5666666666666667	1.0906610952055953	0.39680195736982193	0.9007529578889751
1.6000000000000003	1.1202802215504852	0.38756463851006473	0.973629041074227
1.6333333333333333	1.1509501145772956	0.37275282323499637	1.149459983985738
1.6666666666666663	1.1916236678224847	0.3595937324791999	1.1783519506184654
1.7000000000000002	1.2259801307165978	0.34947908294380003	1.1635361575616774
1.7333333333333332	1.2666280072001417	0.33981215499793005	1.257515841281136
1.7666666666666668	1.308171654000542	0.33296368559834577	1.2686057335140606
1.8000000000000003	1.3507290378698422	0.3308829890120075
