t	x	y	v
0.0	-0.0054977576343377965	0.4583703514705526
0.033333333333333375	-0.003123367908437258	0.45599596174465207	0.16894079070184592
0.06666666666666686	0.005186996132214738	0.4548087668817018	0.32691000948475807
0.10000000000000012	0.015871749898767384	0.4453112079780994	0.41241308595948944
0.13333333333333336	0.02876715561640475	0.44066990457038013	0.47528386369469905
0.16666666666666663	0.045562689087010555	0.434246633805328	0.6342993560118707
0.20166666666666686	0.06792722438390075	0.4220910701777232	0.7159468298087076
0.23500000000000013	0.08876323653151441	0.4112863225129497	0.7417133419093871
0.26833333333333337	0.11443875238496848	0.405306000324797	0.8433804293039927
0.30166666666666664	0.1427156960274344	0.3954615494923224	0.9508393839075686
0.33500000000000013	0.1740886000077434	0.3838561040111219	1.0276694973873504
0.3683333333333336	0.20834284572049133	0.37579240037526573	1.0668675371605634
0.40166666666666684	0.2434373371664066	0.36806219673166174	1.1114931933792787
0.4350000000000001	0.2814223177061955	0.36353950173519534	1.1186277483972242
0.4683333333333334	0.3175353154600721	0.359639158915363	1.1113145344470654
0.5016666666666668	0.35540378876082246	0.3595746948284162	1.177178475437961
0.5350000000000001	0.39577410604286045	0.36576915216042993	1.1295809752049397
0.5683333333333336	0.4296762485920417	0.3720046880230917	1.0230472991137296
0.6016666666666667	0.46171193122867915	0.3832011149390466	0.9306466847372606
0.6350000000000001	0.4886988970329157	0.3911273122378306	0.8443184460738488
0.6683333333333333	0.515203715059306	0.40072128458174294	0.8189609918111371
0.7016666666666669	0.5406289639978313	0.4079838887635462	0.7219811743000554
0.7350000000000003	0.5605980907664047	0.4167227724612167	0.667421794698474
0.7683333333333334	0.5821636995260561	0.42394170044499424	0.5985145188360995
0.8016666666666669	0.6000717010779851	0.4225469745623124	0.526440333905484
0.8350000000000001	0.6172338344239453	0.4225939553860437	0.5487440296997005
0.8683333333333336	0.6366285495142995	0.4239282741469118	0.548055127708513
0.9016666666666668	0.6536686632169763	0.41986334337270304	0.5449118064314946
0.9350000000000002	0.6726808170549569	0.41946532646467927	0.6220081780730717
0.9683333333333334	0.6945674846012978	0.413021116412686	0.6433047706955055
1.001666666666667	0.714333034723761	0.4092483689407127	0.6804168017114313
1.0350000000000004	0.7386134175893847	0.40217736220971845	0.7820667443394804
1.0683333333333336	0.7643747458953524	0.3946136310003744	0.8518860706717475
1.101666666666667	0.794671579994158	0.3930746340082867	0.8854163712958143
1.1350000000000005	0.82297776603587	0.38754523265879737	0.8157822778998165
1.168333333333334	0.8488674390135985	0.3885370283777906	0.8439085847390586
1.2016666666666669	0.8791105911185887	0.39133442063904944	0.8239858004832241
1.235	0.90317984734476	0.3967668163279513	0.7661300830674952
1.268333333333334	0.9298409091594756	0.39726106153208374	0.7735243955000691
1.301666666666667	0.9546301670318614	0.4002529962526371	0.8274888658219676
1.3350000000000004	0.9846227580662047	0.4037593877748392	0.7338664638639826
1.3683333333333334	1.0033601199750772	0.3958950578162662	0.689111488656154
1.401666666666667	1.029379177401371	0.3933951752755761	0.8142774239233453
1.4350000000000005	1.0562010193468097	0.38345648382365083	0.873821331646816
1.4683333333333335	1.0843873179318444	0.3742191223157646	0.9297450867320597
1.5016666666666674	1.1145243001088878	0.3624734447936083	1.0137373589691747
1.5350000000000004	1.148455649153345	0.35271000866797675	1.1265793127883554
1.5683333333333336	1.1864458847677541	0.34083806003847383	1.155969390416362
1.601666666666667	1.2206152283370622	0.32565540246446656	1.1755695488857885
1.6350000000000005	1.2613236488652846	0.31769974509816323	1.249268657029094
1.668333333333334	1.3027899285846698	0.3121040398828996	1.2961910125548206
1.7016666666666669	1.3470230739665165	0.3066196203647087
