t	x	y	v
0.0	0.002521785924610276	0.4698266791931338
0.03333333333333326	-0.021227569309532957	0.44490081499219203	0.017307514957051507
0.06666666666666651	0.0025513325083920124	0.47098013515742465	0.5164294535997105
0.1	0.002521785924610276	0.4698266791931338	0.08898342522762677
0.1333333333333335	0.006112636651448788	0.4662358284662953	0.23340529724449974
0.16666666666666652	0.016885188831964104	0.4638419279817364	0.30096813422788826
0.19999999999999954	0.025263840527920522	0.4602510772548979	0.35629834452628584
0.23333333333333348	0.038127131603308384	0.45321199530620315	0.4763701717315504
0.2666666666666665	0.05445433439982306	0.4477416264797983	0.5475261292493921
0.3	0.07177057888724703	0.4390523477034457	0.6486159908917902
0.33333333333333304	0.09454515319653545	0.43153927966931704	0.8012527861967098
0.36666666666666653	0.12259029155706036	0.42259887008070607	0.8918395949995278
0.4	0.1498359819032865	0.4096775096976579	0.9171281000964536
0.433333333333333	0.17998325578327645	0.4015186344837317	0.9850203672601194
0.46666666666666695	0.2134821405366084	0.3935079107275439	1.07087667319397
0.5	0.24997676040519778	0.3874582181618198	1.071868326228032
0.533333333333333	0.28377043720229234	0.38063215177530385	1.1007889160691124
0.5666666666666665	0.322521344010099	0.3763777046561301	1.1378603981097013
0.6	0.3596058568734962	0.37880782440804506	1.1285910411822815
0.6333333333333335	0.39751536587683967	0.38244931150673156	1.0807061538652691
0.6666666666666665	0.4307149292440836	0.3903957974809309	0.9929078777662665
0.6999999999999995	0.4617713269126752	0.3983489459940125	0.9507995261249085
0.7333333333333335	0.4915051059931842	0.40835185264189533	0.8910804249172579
0.7666666666666665	0.5172448205461261	0.4196019104505675	0.7797003363972385
0.8	0.5408028323428252	0.4248338703646597	0.6843666766164295
0.833333333333333	0.560429593013427	0.43432146949079087	0.6047608678010395
0.8666666666666665	0.5794518027033212	0.43631207240930825	0.5815583883660014
0.9	0.598603006579793	0.44109987337842615	0.5475058557725816
0.933333333333333	0.6155350482561323	0.4418146071544199	0.5089427256946546
0.966666666666667	0.6324926389762912	0.4427445032176367	0.5122794494784599
1.0	0.6496763888398783	0.4426663467220894	0.4866682984415316
1.033333333333333	0.6647668376758286	0.4394240917129547	0.483420144537658
1.0666666666666664	0.6815759041129187	0.4380766266398729	0.5673674297604371
1.1	0.7019281005886843	0.4323719300064408	0.6337572543230318
1.1333333333333335	0.7229616975737311	0.42957254139379086	0.6801296071127516
1.1666666666666665	0.7456126430421924	0.42022469413200625	0.7311532654407727
1.1999999999999995	0.7685699409834795	0.4123730675637186	0.741535930723911
1.2333333333333334	0.7937058960713487	0.4087822168368801	0.8374922903026047
1.2666666666666666	0.8236162628467513	0.4030346433772467	0.8286481797359959
1.3	0.8488001879265318	0.4047286412414015	0.8302367055273033
1.3333333333333335	0.8783816850994947	0.41105168229792977	0.802951052655649
1.3666666666666665	0.9016359447283883	0.41332231428232147	0.7382819581378076
1.4	0.9274900389763324	0.4143470697146612	0.7531644526489716
1.4333333333333331	0.9513377693595316	0.42045459897453086	0.7235165489334531
1.466666666666667	0.9756423328978302	0.4171608685328365	0.7013812581518001
1.5016666666666665	0.9991451818815352	0.4170608420702492	0.6851400417166595
1.535	1.0223582302368315	0.4140720235798361	0.7541796202957087
1.5683333333333336	1.0488816916828245	0.40969732598792485	0.8142577426692793
1.6016666666666666	1.0752875998626248	0.4020213742703581	0.8623931824329012
1.6349999999999996	1.103371049472416	0.3913577239282341	0.9258514790279803
1.6683333333333334	1.132669610786146	0.37928183003059734	1.0381381790863495
1.7016666666666664	1.1671543716625474	0.3644950578725392	1.1021556569177064
1.735	1.2017486153347106	0.354242519030486	1.1343872959367132
1.7683333333333335	1.2402208310383034	0.34498718448788845	1.2101496420299636
1.8016666666666665	1.2807892441000912	0.33807775184458744	1.2173466226434861
1.835	1.3201706481137658	0.33104463278113005	1.2681040982335776
1.868333333333333	1.3646511616386623	0.32738960036187525
