t	x	y	v
0.0	1.282829456652479E-4	0.4773783167371233
0.033333333333333486	-0.020840054862417468	0.4702799039379506	0.007752126917093817
0.06666666666666675	-3.7744438459297314E-4	0.4774847632163294	0.32802793631045124
0.1	-2.871380407238888E-4	0.47775052469966794	0.04363525432225625
0.13333333333333325	0.002529624378005857	0.4773783167371233	0.11324264125381038
0.16666666666666674	0.006131636526516826	0.4737763045886124	0.22909508548430674
0.20166666666666674	0.015737002255879262	0.4689736217239312	0.32303506155774764
0.235	0.026543038701411947	0.46537160957542023	0.41351208183220584
0.26833333333333326	0.04213731107316643	0.4610370473018509	0.5188605516282795
0.30166666666666675	0.05816555822509606	0.4513525859439872	0.598087886663936
0.33500000000000024	0.07857941302279559	0.44485707457697	0.7414203862430371
0.3683333333333335	0.10318568944009321	0.4309487256503757	0.8514002339767357
0.4016666666666667	0.1305023836983793	0.42192882809018795	0.897019782749722
0.435	0.16041168535008132	0.41358833601456524	0.986057322528589
0.4683333333333335	0.19343626824908433	0.4029367323345645	1.0265053759520233
0.5016666666666667	0.22684229899406938	0.39715228616375453	1.0559879746070342
0.5350000000000003	0.2623759727324887	0.38867614791356997	1.0909227944332407
0.5683333333333332	0.2986559732559103	0.385655100818882	1.1386643145205915
0.6016666666666668	0.3380115908996669	0.3822165622137076	1.1457888871788098
0.635	0.3750177627891248	0.3837350066989771	1.1850299703079523
0.6683333333333334	0.41676102145676086	0.38852868374052085	1.10072992560773
0.701666666666667	0.44699935700461213	0.39800270764633194	0.9672489546049344
0.735	0.47754196194648524	0.4100639702000217	0.9168420989020108
0.7683333333333335	0.505129748914868	0.4168933143656107	0.807428127831624
0.8016666666666667	0.5281630503796221	0.4283674486707276	0.7551723411559325
0.8350000000000002	0.551459496355481	0.436594981279517	0.686050584420634
0.8683333333333335	0.5723669367332415	0.440108942312616	0.6217843454189175
0.9016666666666667	0.5920589460176252	0.4449602074005251	0.5971584839942345
0.935	0.6112696774763501	0.44856221954903597	0.515843197297746
0.9683333333333335	0.626345520980535	0.4476194713703201	0.4898544124198299
1.001666666666667	0.6438070262350787	0.44576972491633604	0.5274812374584947
1.0350000000000001	0.6615070765222163	0.4470984316157016	0.5600965078799424
1.0683333333333336	0.6810693264330575	0.443365728679199	0.5580527694622734
1.101666666666667	0.6982076489272674	0.44100173299673096	0.5510602908387043
1.1350000000000005	0.7165896757998401	0.43398820950166583	0.6142948416942222
1.1683333333333334	0.7371663824908966	0.4283777707144132	0.7184207401930608
1.2016666666666664	0.7630649682052794	0.4224144885018143	0.8247989552827072
1.2350000000000005	0.7901696141857254	0.4137427687800972	0.8240867946530145
1.2683333333333335	0.8170664434491867	0.4123076819493827	0.8438637397936426
1.301666666666667	0.8464267538926334	0.4139660129208038	0.8348198445576059
1.335	0.8727103524539971	0.413401372473696	0.8172211716890039
1.3683333333333334	0.9008022541602677	0.4173614751552527	0.7779893502717784
1.401666666666667	0.9241606392081619	0.4199546507176173	0.7033270582101627
1.435	0.9474659370464319	0.42194725423504753	0.7328370824529914
1.468333333333334	0.9726715630436117	0.42574947594180024	0.7033488638421704
1.501666666666667	0.9942836359346771	0.42454880522563	0.6793233450646573
1.535	1.0177681079181413	0.42158717089920283	0.7398788809639226
1.5683333333333336	1.0427597213758109	0.41543561208727764	0.7936766757822916
1.601666666666667	1.0688801178266778	0.4079043811608304	0.840993120383303
1.6350000000000005	1.096263956572793	0.39868101575222215	0.9214205050496713
1.6683333333333334	1.1274053400787722	0.38924421822202193	1.0010038590241916
1.7016666666666664	1.1587755240500086	0.37532130586264745	1.1106479410672445
1.7350000000000005	1.1971969869674584	0.36451526941711476	1.13605915937922
1.7683333333333335	1.2308503250931877	0.3520541997644743	1.1135245598710797
1.801666666666667	1.2685952543853953	0.34418995814467546	1.21451257698053
1.835	1.3103490415107237	0.3367019694616715	1.2212007383604246
1.8683333333333334	1.3484814972049168	0.3284951479320055
