t	x	y	v
0.0	0.008677045036764697	0.4781163832720551
0.03333333333333326	-0.03849804448146421	0.46594699036840936	0.01276625661948652
0.06666666666666651	0.009269274088693935	0.4787276183671646	0.8141596254431864
0.09999999999999977	0.014658490349264586	0.47692009420955506	0.17275344134060372
0.13333333333333325	0.019443646599264564	0.4733312270220551	0.2092651192730099
0.16666666666666674	0.026621380974264475	0.46974235983455515	0.3252771706701957
0.2	0.038156606632435586	0.4623735526360834	0.47693279838983715
0.23333333333333325	0.05551993467077898	0.45648231912971804	0.522019750569205
0.2666666666666665	0.07115039313684968	0.4513036973309784	0.5825155848254507
0.3	0.09078147341572673	0.4402117211395178	0.7156856235410168
0.33333333333333326	0.11458357663916019	0.4315545381156167	0.8462573967986733
0.36666666666666675	0.14406772194308537	0.42167873335381845	0.9081974225201287
0.3999999999999998	0.17254181014985026	0.41404108028783004	0.9380673951192428
0.43333333333333324	0.2036721622242631	0.4027501723345557	1.0205706885609191
0.4666666666666665	0.2382927611291089	0.39654856372313085	1.0751985368806907
0.5	0.27404343783893925	0.3891159512400493	1.0914801496454793
0.5333333333333334	0.30996876940948825	0.3840048392375838	1.1191652349180767
0.5666666666666665	0.3483287675301535	0.38215222733224363	1.1254162363109759
0.6	0.38497427190483646	0.3858317843768493	1.0929292942131363
0.6333333333333333	0.4207174010535687	0.39044378472169583	1.0331428734055181
0.6666666666666667	0.4525781327324131	0.3990093321406072	0.971759569055196
0.7	0.48335024204584076	0.40699945332172094	0.9379032957012093
0.7333333333333333	0.5122428727584901	0.4177104101311443	0.8232011569938895
0.7666666666666665	0.5338997224231862	0.4283670198583258	0.7165660224238052
0.8	0.5564420421782797	0.43583521015486126	0.6790812161452233
0.8333333333333335	0.5776504258432081	0.44000477201399424	0.6301821672376592
0.8666666666666667	0.5972512637867601	0.44581657858455537	0.5589494655616445
0.9	0.61399931066176	0.4482091567095553	0.46073160032945115
0.9333333333333335	0.6278489277105684	0.4485038110174704	0.4537534711967114
0.966666666666667	0.6442037320016302	0.4498733177806511	0.4543043030211503
1.0	0.6580979302203448	0.4469880928447104	0.49908404543228285
1.033333333333333	0.6770585489601345	0.44461927806703283	0.5237234150848883
1.0666666666666669	0.6928588416389821	0.44371259531781926	0.5461231333053983
1.1	0.7127013319486323	0.43719299398976796	0.6001932414166518
1.1333333333333335	0.7318128555953566	0.43456843961371305	0.6662616191647266
1.1666666666666665	0.7552964781426396	0.4246008293480361	0.7046582731512178
1.2	0.7766946231617585	0.42069450827205557	0.7837423316296342
1.2333333333333334	0.8066018497242583	0.41471306295955557	0.8806251863307263
1.2666666666666666	0.8347709845544419	0.4121034600985264	0.830694532260624
1.3000000000000005	0.8617588116031255	0.40975185517933166	0.8426249931473696
1.3333333333333335	0.8908849887432077	0.41472054006997905	0.784441968295255
1.3666666666666665	0.9135954841649957	0.4166688428372477	0.6849535682482258
1.4	0.9362235632206312	0.42015886707411376	0.7222788808697143
1.4333333333333336	0.9613645055133245	0.4227292486251166	0.7665284956630998
1.466666666666667	0.9872414981617569	0.4230870863970555	0.6791842415417696
1.5	1.006639139839022	0.4221041496626383	0.641141201003714
1.533333333333333	1.0296184640414143	0.4175071974048479	0.7186532854326435
1.5666666666666669	1.0535676320257754	0.41245501972934695	0.7537242102865546
1.6	1.0788529105913516	0.40746434000282483	0.8442628527999317
1.6333333333333335	1.1077122482177009	0.3970839233989797	0.932433345834239
1.6666666666666665	1.1378999645400545	0.3880327318554001	0.9469215842818206
1.7	1.1654885684742555	0.3716466567095559	1.0356120360596714
1.7333333333333334	1.201377240349255	0.360880055147056	1.2012481033505318
1.7666666666666666	1.2429944717184198	0.35149336943183274	1.237177814238624
1.8000000000000005	1.2820530513893047	0.34373013004503816	1.2040958122335075
1.8333333333333335	1.3217207180745607	0.3358108518704026	1.171422316983551
1.8666666666666665	1.359287396599254	0.33216911764705626
